Timespan, 1950-2100
Scenario, fullstop;2025
Used parameters below
f_MP, 0.14
f_shelf, 0.08
f_ocean, 0.92
M_P_discard, 4214.0
M_MP_discard, 686.0000000000001
M_sMP_discard, 500
M_P_SurfOcean, 0.23
M_MP_SurfOcean, 0.036
M_sMP_SurfOcean, 0.0028
M_MPsMP_DeepOcean, 80
M_sMP_atmo, 0.0036
M_sMP_soil, 29
M_P_beach, 1.32
M_MP_beach, 0.52
M_P_ShelfSed, 50.6
M_MP_ShelfSed, 65.3
M_Incinerated, 800
M_recycled, 750
F_river_tot, 10
F_sMP_oce_to_atm, 8.6
F_sMP_atm_to_oce, 7.6
F_sMP_atm_to_soil, 1.15
F_sMP_DiscInuse_to_atm, 0.183
LB19, 0.03
k_SurfOce_P_to_MP, 0.03
k_SurfOce_MP_to_sMP, 0.03
k_beach_P_to_MP, 0.03
k_beach_MP_to_sMP, 0.03
k_DeepOce_MP_to_sMP, 0.03
CF1, 1
k_Disc_P_to_MP, 0.03
k_Disc_MP_to_sMP, 0.03
k_P_surf_to_deep_oce, 0
k_MP_surf_to_deep_oce, 196
k_sMP_surf_to_deep_oce, 32.5
f_P_river, 0.5
f_MPsMP_river, 0.5
k_P_Disc_to_river, 0.0011865211200759373
k_MP_Disc_to_river, 0.007288629737609328
k_sMP_Disc_to_river, 0.007288629737609328
k_Disc_sMP_to_atm, 0.000366
k_SurfOce_P_beach, 4.004
k_SurfOce_MP_beach, 4.004
k_SurfOce_P_ShelfSed, 1367
k_SurfOce_MP_ShelfSed, 196
k_SurfOce_sMP_ShelfSed, 32.5
k_DeepOce_MP_DeepSed, 0.00123
k_DeepOce_sMP_DeepSed, 0.000203
k_sMP_oce_to_atm, 3071.4285714285716
k_sMP_soil_to_atm, 0.000366
k_sMP_atm_to_oce, 2111.111111111111
k_sMP_atm_to_soil, 319.4444444444444
k_sMP_soil_to_oce, 0.007288629737609328
k_P_beached_to_oce, 0
k_MP_beached_to_oce, 0
###############
Data below
,Year,P_prod_tot,P_waste_tot,P_rec_tot,P_inc_tot,P_disc_tot,MP_disc_tot,P_use,P_disc,MP_disc,sMP_disc,P_SurfOce,MP_SurfOce,sMP_SurfOce,MP_DeepOce,sMP_DeepOce,sMP_atm,sMP_soil,P_beach,MP_beach,sMP_beach,P_ShelfSed,MP_ShelfSed,sMP_ShelfSed,MP_DeepSed,sMP_DeepSed
714,2021.4,10649.904817205474,7635.834761352362,1015.5950007576977,1175.8419904076857,4682.1820823608505,762.2156878261784,4029.66505661081,2805.293290988592,1526.4750607810925,755.6996970715289,0.029347529075990298,0.05561494690743167,0.014495406690887563,125.33656850548206,61.69941525233489,0.018439560333323907,75.43007513050459,1.6794109520934508,3.4160408921068965,1.498059776590631,68.83938532424877,15.950576905581084,0.5253312405967765,2.288086169314778,0.14887375391283603
715,2021.5,10697.225391043972,7672.643377669823,1024.5041321027493,1185.72057996641,4697.680052416615,764.7386131840933,4049.0861454769115,2812.0320154938668,1531.7221790795102,759.706999464242,0.02941805468879903,0.055806143447101476,0.014545882242756422,125.94875932479327,62.11854243555562,0.018570635094671942,75.96281862655607,1.6861275214215135,3.4331219651293847,1.508333509511074,69.16071567683743,16.03793103245323,0.5291100513965943,2.3035402012345294,0.15013050268890846
716,2021.6,10744.688354183341,7709.579867895827,1033.470539433991,1195.6626231244384,4713.184166590205,767.2625387472359,4068.5790257215285,2818.7558914854217,1536.9709226870953,763.7269733801313,0.029488425100869593,0.055997399345246945,0.014598486408213523,126.56248407198102,62.53973709044884,0.01870008860011829,76.49837673427848,1.692852136399934,3.450248455667608,1.5186585537989452,69.48281645064381,16.125585002456013,0.5329094819048604,2.319069626999754,0.15139578071939952
717,2021.7,10792.293923439347,7746.644508938782,1042.4944724461632,1205.6684154940203,4728.694194058832,769.7874269398038,4088.1438869467634,2825.4647347349305,1542.2212033102444,767.759613865093,0.029558638385008554,0.05618871138517255,0.014737823856767033,127.17773900379566,62.96300410467196,0.01873847679054864,77.03676362843792,1.699584710493448,3.4674202747331426,1.5290350455736526,69.80568593786077,16.213538906143654,0.5367295611216213,2.3346746350538794,0.15266963002865702
718,2021.8,10840.042315627434,7783.837577970119,1051.5761814903142,1215.738253615151,4744.209902863644,772.3132400010519,4107.780919147663,2832.158360453469,1547.4729322468597,771.8049157033946,0.029628692608156936,0.05638007633529858,0.014813730575011681,127.79452033060817,63.388349670229864,0.01884455349046389,77.57797862052198,1.7063251566542934,3.48463733205502,1.5394631206856464,70.12932240957126,16.30179282901457,0.540570432460672,2.350355413376955,0.15395209274970018
719,2021.9,10887.933747563471,7821.1593524248065,1060.715917574661,1225.8724349574181,4759.731059907789,774.8399399849824,4127.490312713348,2838.836583291204,1552.7260203859335,775.8628734167135,0.029698585831386973,0.05657149094914594,0.01490846401988924,128.41282421629668,63.815778665354195,0.01893135609666542,78.12203572834517,1.7130733873215178,3.5018995360763507,1.549942914712727,70.45372411568884,16.39034685148904,0.5444321260984467,2.366112149480192,0.15524321112411035
720,2022.0,10935.968436062883,7858.610110000709,1069.913932365194,1236.0712579215713,4775.257430954038,777.3674887599533,4147.272258427388,2845.4992173369283,1557.980378206939,779.9334812630365,0.029768316109897098,0.056762951965313904,0.014986459835876488,129.03264677811174,64.24529661698638,0.019036483437440757,78.66894150796784,1.7198293144200316,3.5192067939503575,1.5604745629560022,70.77888928488831,16.479201048884356,0.5483147296374417,2.3819450303999523,0.1565430275017003
721,2022.1,10984.146597941426,7896.190128659212,1079.170478186578,1246.335021841395,4790.788780622901,779.895848008374,4167.126947468825,2852.1460761177786,1563.2359157794187,784.0167332356999,0.029837881493009207,0.056954456107465176,0.015031757067149435,129.6539840865626,64.67690893054615,0.019176809578997738,79.21870375154704,1.7265928493599187,3.536559011537013,1.571058200436165,71.10481612454586,16.568355491392882,0.5522183211412227,2.397854242692251,0.15785158434032892
722,2022.2,11032.468450014878,7933.899686624909,1088.48580802283,1256.664026985379,4806.324872390403,782.4249792263387,4187.054571412836,2858.776972598815,1568.4925427624423,788.1126230623319,0.029907280024164044,0.057146000084306106,0.015076475705502097,130.27683216528973,65.11062073019636,0.019318377308038155,79.7713332895697,1.7333639030355739,3.553956093399265,1.5816939618895471,71.43150282067324,16.65781024405794,0.556142955256789,2.4138399724268975,0.15916892420566017
723,2022.3,11080.93420909869,7971.739062385387,1097.860175518009,1267.0585745583617,4821.865468585791,784.9548437232633,4207.055322231336,2865.391719182578,1573.750168404068,792.221144203796,0.029976509740916743,0.05733758058956708,0.015221974295643497,130.90118699093708,65.54643674012486,0.019354030271478213,80.32684532978439,1.740142385824857,3.5713979427992926,1.5923819817641456,71.75894753785043,16.747565366749757,0.5600886529037432,2.429902405181607,0.16049508977091678
724,2022.4,11129.54409200871,8009.708534691795,1107.2938349771107,1277.5189667034356,4837.4103303897145,787.485402621576,4227.129392294047,2871.9901277088316,1579.0087015409224,796.3422898532294,0.030045568674933992,0.05752919430198718,0.015329880629964827,131.52704449303914,65.98436301575579,0.019430055908690336,80.88523990148283,1.7469282075883867,3.5888844616951188,1.6031223942158874,72.08714841916739,16.837620914143397,0.5640555518260632,2.4460417260364755,0.16183012381659026
725,2022.5,11178.298315560374,8047.808382558204,1116.7870413666565,1288.0455065034967,4852.959217831764,790.0166168563279,4247.276974368855,2878.5720094540657,1584.2680505976114,800.4760529349372,0.030114454851988957,0.05772083788529278,0.015391275201229898,132.15440055388635,66.42440487480688,0.019555884008890318,81.4465252219615,1.753721277668614,3.6064155507366698,1.61391533310451,72.41610358615274,16.927976935693597,0.5680437266970162,2.462258119567876,0.16317406923024771
726,2022.6,11227.197096569456,8086.038885262162,1126.34005031559,1298.6384979831323,4868.511889788596,792.5484471748819,4267.498261622904,2885.137175131211,1589.528123586296,804.6224261034247,0.030183166291958198,0.05791250798818198,0.01548224367550463,132.78325100841178,66.86656714620973,0.0196510767205491,82.0107148831307,1.760521504889128,3.623991109262403,1.6247609319898135,72.74581113871527,17.018633475612663,0.5720532107761319,2.4785517698429076,0.16452696900629246
727,2022.7,11276.240651851715,8124.400322344455,1135.953118115958,1309.2982461102902,4884.068103981697,795.0808541365496,4287.793447623234,2891.6854348892257,1594.7888281061548,808.7814017423439,0.030251701008817397,0.058104201244305174,0.01551908961564595,133.41359164406313,67.31085554165479,0.019804118121801755,82.57781235804278,1.7673287975538037,3.641611035295542,1.6356593241276394,73.07626915507664,17.10959057284626,0.5760841151865833,2.4949228604134435,0.16588886624564847
728,2022.8,11325.429198222568,8162.892973608841,1145.6265017236026,1320.0250567979417,4899.62761697512,797.6137981122225,4308.162726337351,2898.2165983126565,1600.050071342854,812.952971963429,0.03032005701063677,0.058295914272245536,0.015596023368549754,134.04541820067718,67.75727476313833,0.01991540889182898,83.14783237397751,1.7741430634459499,3.6592752255403354,1.6466106424658482,73.40747569170509,17.20084826104919,0.5801364643666321,2.5113715743101794,0.16725980415556596
729,2022.9,11374.762952497913,8201.517119122682,1155.3604587590605,1330.8192369059936,4915.1901841736035,800.1472392840682,4328.606292134327,2904.7304744213798,1605.311760068128,817.1371286055293,0.030388232299578315,0.05848764367550397,0.015690880054995124,134.67872637036504,68.2058301518677,0.02000838180703926,83.72078228632076,1.7809642098276215,3.6769835753786944,1.6576150196405248,73.73942878325546,17.29240656856316,0.5842103394646279,2.527898094037021,0.16863982604931874
730,2023.0,11424.242131493185,8240.273039216194,1165.1552475081382,1341.681094242827,4930.75555982014,802.6811376451316,4349.124339785164,2911.2268716700773,1610.5738006391844,821.3338632335038,0.03045622487189034,0.05867938604247718,0.015827635235867846,135.3135117973785,68.6565267774136,0.020057689872137432,84.29667236443514,1.7877921434386892,3.6947359788662273,1.6686725879718178,74.07212644249925,17.384265518391572,0.5883057991478786,2.5445026015649104,0.17002897534595093
731,2023.1,11473.866952024136,8279.161014483094,1175.0111269228169,1352.6109375672156,4946.3234969940795,805.2154529990288,4369.717064463894,2917.7055979479833,1615.8360989982907,825.5431671372494,0.030524032717904895,0.05887113794644287,0.015907619943885176,135.94977007799773,69.1093703833727,0.020167646106910415,84.87550510859829,1.7946267704961454,3.712532328728895,1.6797834794601199,74.40556666026458,17.476425128177137,0.5924229618460994,2.561185278326205,0.17142729556999536
732,2023.2,11523.637630906542,8318.181325780379,1184.9283566219415,1363.6090765900005,4961.893747608902,807.7501449595823,4390.384661748122,2924.1664605784695,1621.098560672242,829.7650313306398,0.030591653822033302,0.05906289594554012,0.015964735205972053,136.587496760403,69.56436595707017,0.020302410271719317,85.45729140305095,1.8014679966932645,3.730372516359257,1.6909478257820076,74.73974740536964,17.568885410177636,0.5965618813905136,2.577946305208646,0.17283483035124875
733,2023.3,11573.554384955805,8357.33425422797,1194.9071968918945,1374.6758219757435,4977.466062409938,810.285172950448,4411.127327619746,2930.6092663185805,1626.3610907718269,833.9994465504628,0.030659086162761365,0.05925465658275002,0.01602823929913271,137.22668734454888,70.02151849829164,0.020431050439359385,86.04204183121622,1.8083157271987504,3.7482564318127194,1.7021657582861485,75.07466662455535,17.66164637124152,0.6007226138728405,2.5947858625493114,0.17425162342445827
734,2023.4,11623.61743098782,8396.62008120941,1204.9479086875137,1385.811485344667,4993.040190972471,812.8204962048138,4431.945258465952,2937.0338213587956,1631.6235939914118,838.2464032554475,0.030726327712646877,0.059446416385880586,0.016099088783933402,137.86733728205067,70.48083315170754,0.020552555299041916,86.62976517806938,1.8151698666560525,3.7661839638041776,1.7134374079894725,75.4103222424261,17.75470801278551,0.6049052291724927,2.6117041301289663,0.17567771862906378
735,2023.5,11673.826985818021,8436.039088371113,1215.050753632657,1397.0163792741891,5008.615881699325,815.3560737650004,4452.838651079598,2943.439931322502,1636.885974608349,842.5058916251529,0.03079337643831413,0.05963817186754508,0.01621215842137047,138.509441976051,70.94231485804575,0.02063005514286484,87.22047236800415,1.8220303191824392,3.7841549997040773,1.7247629055729332,75.74671216137865,17.84807033076924,0.6091097806370054,2.628701287165788,0.17711315990890406
736,2023.6,11724.183266262176,8475.591557623004,1225.2159940211088,1408.2908173008536,5024.192881818942,817.8918644821478,4473.807702660325,2949.8274012657394,1642.1481364825702,846.7779015589979,0.03086023030045111,0.05982991952514718,0.01631469441826711,139.15299678110642,71.40596903504527,0.02071932132400084,87.81416877160778,1.8288969883683117,3.8021694255350615,1.736142381377653,76.0838342615425,17.94173331567284,0.6133363643074693,2.6457775123096665,0.1785579913119308
737,2023.7,11774.686489136056,8515.277771138193,1235.4438928172617,1419.6351139219992,5039.770937383132,820.427827015853,4494.852610815159,2956.196035676748,1647.4099830560494,851.0624226751943,0.030926887253805043,0.06002165584086161,0.016398584329133343,139.79799700306154,71.87180083609677,0.02082893026690418,88.41086257719293,1.8357697772763617,3.820227125968219,1.7475759654007952,76.42168640071296,18.0356969524724,0.6175850544654078,2.662932983636113,0.18001225698994053
738,2023.8,11825.336871255075,8555.098011352846,1245.7347136568114,1431.0495845974483,5055.349793264823,822.963919833803,4515.973573559085,2962.5456384755803,1652.6714173522753,855.3594443096748,0.03099334524717796,0.06021337728161462,0.016475485498620778,140.44443789892162,72.33981528945041,0.020946557724809894,89.01056321640428,1.842648588440731,3.8383279843193465,1.7590637872914288,76.7602664142832,18.129961220615446,0.6218559157507202,2.680167878640129,0.1814760011982701
739,2023.9,11876.134629435128,8595.052560966647,1256.0887208476524,1442.5345457514322,5070.929193156146,825.5001012114598,4537.170789316171,2968.8760130137825,1657.9323419758364,859.6689555151288,0.03105960222342372,0.06040508029906917,0.016536473304746648,141.09231467674098,72.81001752417879,0.021081638733064283,89.61327881005101,1.849533323866323,3.8564718825456,1.7706059763466369,77.09957211518547,18.224526093998605,0.6261490228228224,2.697482374230482,0.182949268295517
740,2024.0,11927.079980491628,8635.141702942181,1266.506179370452,1454.0903147741353,5086.508879565983,828.0363292316658,4558.444456919913,2975.1869620739362,1663.1926591118352,863.9909450598766,0.03112565611944298,0.060596761329603344,0.016612803097682916,141.74162249548843,73.28241242951741,0.021201129972770023,90.21902001368954,1.8564238850278862,3.8746587012415556,1.782202661507224,77.43960129381959,18.319391540941833,0.6304644307514818,2.7148766467233605,0.18443210274323066
741,2024.1,11978.173141240357,8675.365720505564,1276.9873548795601,1465.7172100236428,5102.088593818093,830.5725617843341,4579.79477561435,2981.478287869329,1668.4522705254806,868.3254014269014,0.031191504866179852,0.060788416794295565,0.01666678921452956,142.39235646493464,73.75700526618665,0.021344872682151107,90.82779311085733,1.8633201728693332,3.892888319635865,1.7938539713538086,77.78035171799252,18.41455752416595,0.634802228187465,2.7323508718365876,0.18592454910561257
742,2024.2,12029.414328497067,8715.724897146158,1287.5325137036953,1477.4155508276226,5117.668076048822,833.1087565660816,4601.221945054602,2987.7497920435912,1673.7110775615517,872.6723128127765,0.03125714638861804,0.06098004309890516,0.01682994685972709,143.04451164552717,74.23380033175933,0.021373828611331594,91.43961508553747,1.8702220878028915,3.911160615587516,1.805560034102646,78.12182113285188,18.510024000768066,0.6391624213206399,2.749905224683468,0.1874266520492537
743,2024.3,12080.803759077184,8756.21951661622,1298.1419228466057,1489.18565748499,5133.247065204832,835.6448710798503,4622.726165307572,2994.0012756702054,1678.9689811438773,877.0316671265938,0.03132257860577584,0.06117163663385325,0.016943428786454835,143.6980830482625,74.7128035357312,0.02145593122956471,92.05448453489304,1.8771295297082826,3.9294754655820836,1.8173209776014276,78.46400726081775,18.605790922196856,0.6435451578122088,2.7675398797665736,0.18893845634272047
744,2024.4,12132.34164979659,8796.849862931658,1308.8158499880183,1501.0278512678753,5148.825299041219,838.1808626346096,4644.30763685296,3000.232539252279,1684.2258817749216,881.4034519889905,0.03138779943070351,0.06136319377420772,0.016993521661040255,144.3530656345748,75.19401995899096,0.0216056781472731,92.67240923286691,1.8840423979320238,3.947832744728415,1.8291369293253414,78.80690780152318,18.70185823422993,0.6479505145870518,2.7852550109719476,0.19046000685636186
745,2024.5,12184.028217470724,8837.616220371225,1319.5545634841617,1512.942454423158,5164.402514119026,840.7166883449489,4665.966560583672,3006.4433827220064,1689.4816795351983,885.7876547310256,0.031452806770477945,0.06155471087966192,0.017072142421950574,145.00945431620207,75.6774540750124,0.02172589443978256,93.29340362966865,1.8909605912865268,3.966232326754665,1.8410080163727278,79.1505204317425,18.798225876948187,0.6523785170814158,2.8030507915626672,0.19199134856196048
746,2024.6,12235.863678915339,8878.51887347723,1330.3583323687214,1524.9297901744396,5179.978445803372,843.2523051307722,4687.703137806846,3012.633605440428,1694.7362740828673,890.1842623932022,0.0315175985261999,0.0617461842945198,0.017135676789639728,145.66724395507413,76.1631111010848,0.02186268902955715,93.91747358778905,1.897884008049407,3.9846740840049906,1.8529343654611174,79.4948428053315,18.894893784713044,0.6568292567535364,2.820927394173016,0.19353252653238992
747,2024.7,12287.848250946217,8919.558107055178,1341.2274263534855,1536.9901827237036,5195.552828261144,845.7876697169211,4709.517570244534,3018.803006196961,1699.9895646532032,894.5932617243975,0.03158217259298925,0.061937610347676766,0.01722884667186362,146.32642936318672,76.65099574366745,0.021968781642976082,94.5446305509894,1.904812545962659,4.003157887435797,1.864916102922989,79.83987255315965,18.991861886141734,0.661302781997307,2.8388849908022276,0.19508358594133118
748,2024.8,12339.982150378768,8960.734206173536,1352.162115829038,1549.1239572530194,5211.125394458756,848.3227386328102,4731.410060034277,3024.9513832090083,1705.241450058072,899.0146391807848,0.03164652685998083,0.06212898535260045,0.017332293032452192,146.9870053024751,77.14111305231474,0.0220646384889136,95.17488189718044,1.9117461022318096,4.0216836066119965,1.876953354701529,80.18560728304261,19.08913010408246,0.6657991724099003,2.8569237528082123,0.19664457206290822
749,2024.9,12392.265594028911,9002.047456164406,1363.1626718656846,1561.331439926498,5226.695876160194,850.8574682121146,4753.380809730181,3031.0785341216597,1710.4918286855223,903.4483809248568,0.03171065921032129,0.06232030560731588,0.017474083118587173,147.64896648470216,77.63346779466977,0.022120586607681927,95.80823799583229,1.9186845735252531,4.040251109703708,1.8890462463466284,80.53204457968182,19.186698355591695,0.6703184844558048,2.875043850901673,0.19821553027140842
750,2025.0,12444.681606374788,9043.484548211289,1374.225731866419,1573.6089244840127,5242.258907000409,853.3909848605213,4775.4227900299275,3037.179159079332,1715.739768770173,907.8944728248731,0.0317745676529977,0.06251156752031968,0.017521418320196342,148.31230757133773,78.12806562348739,0.022277020714922085,96.44469902435769,1.9256278559736086,4.058860263482571,1.9011949030104884,80.87918200460051,19.28456655190931,0.6748608529608674,2.8932454551396076,0.19979650604088223
751,2025.1,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,3027.722795519845,1718.434449351175,912.3490797284124,0.0316899070608813,0.06261439433717154,0.017592834864839556,148.97626641245878,78.6249099785583,0.022408470110133482,97.08428018251004,1.9325485163536738,4.077494103469411,1.9133994333880726,81.22626998016855,19.38266872775401,0.6794262845300861,2.911528705307538,0.20138754494108507
752,2025.2,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,3018.295089937121,1721.090697977886,916.8083011628371,0.03159123138293383,0.06271123472789739,0.017657209945006403,149.6399151231577,79.12400151869264,0.022547677393480473,97.7269835378224,1.9394094380753437,4.096131854727362,1.9256598714643114,81.57229096549734,19.480924202806225,0.6840148353031553,2.92989360381712,0.20298869258922098
753,2025.3,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,3008.896740289078,1723.70887381307,921.2720190790836,0.031492862790898926,0.06280668748895109,0.017760814754381783,150.3032254834866,79.62533936096523,0.022645720596101735,98.372815069903,1.9462104187601217,4.11477267752517,1.937976227587766,81.91723451286309,19.57933043459369,0.6886265175458021,2.9483401105551685,0.20459999459614053
754,2025.4,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2999.527655167338,1726.289206327402,925.7401162063313,0.03139480049841001,0.06290076098352873,0.017886371749207586,150.9661736411477,80.12892290016694,0.022720860926250926,99.02177665390595,1.9529517606053006,4.133415830461294,1.9503485098593902,82.26110397702372,19.67788525387572,0.6932613739773577,2.96686818243545,0.20622149655923383
755,2025.5,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2990.187743448228,1728.8319238641664,930.2124760499038,0.03129704355171573,0.06299346353367044,0.017984257541517036,151.6287359684099,80.63475163519283,0.022825555707850307,99.67386803470632,1.9596337645269735,4.152060578593578,1.96277672416552,82.60390270245138,19.776586504491814,0.6979194625617285,2.9854777734515463,0.2078532440608341
756,2025.6,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2980.8769142917577,1731.3372536443596,934.6889828873785,0.03119959100003193,0.06308480342051492,0.01807030102307786,152.2908890606809,81.14282462173169,0.02294306601925029,100.32909301738273,1.966256730159162,4.170706193399959,1.9752608741973898,82.94563402320713,19.87543204329915,0.7026008088560565,3.004168834704706,0.20949528266670567
757,2025.7,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2971.5950771407934,1733.8054217716885,939.1695217646048,0.03110244189553501,0.0631747888844815,0.01813058375970418,152.95260973507297,81.65314100643337,0.023088101895794414,100.98745344231217,1.9728209558588068,4.189351952738954,1.987800961470246,83.28630126297001,19.974419740107646,0.7073054524021625,3.022941314431046,0.21114765792446796
758,2025.8,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2962.342141720237,1736.2366532375602,943.6539784917452,0.03100559529335329,0.06326342812545212,0.01819995521587373,153.613875028975,82.1656995876327,0.023223815886115235,101.64895415516293,1.979326738710724,4.207997140810344,2.00039698534235,83.62590773506783,20.07354747761577,0.7120334084711386,3.041795158028638,0.2128104153620708
759,2025.9,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2953.1180180360057,1738.6311719261082,948.1422396394292,0.03090905025155639,0.06335072930295431,0.018297407031289258,154.2746621986479,82.68049917819462,0.023330125488720807,102.31359891710636,1.9857743745326977,4.226641048116528,2.0130489430341396,83.96445674251416,20.172813151348635,0.7167846995569919,3.0607303080847914,0.21448360048629048
760,2026.0,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2943.9226163743283,1740.9892006190994,952.6341925347806,0.0308128058311478,0.06343670053634023,0.018367155961075035,154.93494871780612,83.19753893634677,0.02346600037861181,102.9813866763197,1.9921641578803329,4.245282971423404,2.025756829646849,84.30195157803479,20.272214669593115,0.7215593840884293,3.0797467044025466,0.21616725878118512
761,2026.1,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2934.7558473007184,1743.3109610009249,957.1297252576106,0.0307168610960542,0.06352134990496842,0.018521751401648672,155.59471227622706,83.71681700408303,0.023512448672233965,103.65232695549717,1.9984963820521096,4.263922213722112,2.038520638181444,84.6383955241049,20.371749953336494,0.7263574379718327,3.0988442840276496,0.21786143570668587
762,2026.2,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2925.6176216591684,1745.5966736634955,961.6287266365276,0.030621215113116957,0.06360468544838234,0.01860361011030082,156.25393077835548,84.23833296485245,0.023636063248860837,104.32641210067764,2.004771339094275,4.282558084190537,2.0513403595571496,84.97379185297858,20.471416936203195,0.7311789682473289,3.1180229812749083,0.21956617669701653
763,2026.3,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2916.507850571347,1747.846558111127,966.1310862450637,0.03052586695208378,0.06368671516648818,0.01867574596072181,156.91258234191412,84.76208509435189,0.023770221327271905,105.00364834144432,2.010989319805706,4.301189898155042,2.0642159826298796,85.30814382671882,20.57121356439197,0.7360239739715682,3.1372827277543665,0.22128152715932725
764,2026.4,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2907.4264454355894,1750.0608327654581,970.6366943979255,0.030430815685598148,0.06376744701973433,0.018738381433202396,157.57064529653636,85.28807194922074,0.02391468333272622,105.6840378550088,2.0171506137429174,4.31981697705278,2.0771474942108155,85.64145469723393,20.67113779661531,0.7408924843088817,3.156623452397776,0.22300753247221422
765,2026.5,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2898.3733179262003,1752.2397149702567,975.1454421470991,0.03033606038919197,0.06384688892928649,0.018839678995972,158.2280981823867,85.81629174719976,0.024018527471606144,106.36758577522824,2.02325550922482,4.338438648393622,2.0901348790844456,85.97372770630363,20.771187604035998,0.7457845045775788,3.1760450814842174,0.2247442379842793
766,2026.6,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2889.3483799924516,1754.383420996304,979.6572212781408,0.03024160014127511,0.06392504877720555,0.018946836789302552,158.884919748807,86.34674309014076,0.02411642761720084,107.0542920344237,2.0293042933376784,4.357054245722874,2.103178120026943,86.30496608561552,20.871360970207174,0.7507000790648349,3.1955475386662284,0.22649168901271027
767,2026.7,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2880.351543857785,1756.4921660461882,984.1719243063687,0.030147434023127077,0.06400193440662245,0.019049193480142983,159.54108895295843,86.87942438689997,0.024219650662770625,107.74415788969667,2.035297251939906,4.375663108583784,2.1162771978241213,86.63517305679446,20.9716558910105,0.7556392407892303,3.2151307449953013,0.22824993084188577
768,2026.8,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2871.382722019025,1758.5661642590835,988.6894444730771,0.030053561118888784,0.06407755362191221,0.019185804278692237,160.19658495846897,87.41433369946407,0.02428690310467756,108.4371876688075,2.041234669666865,4.3942645824802655,2.129432091289288,86.96435183143163,21.07207037459462,0.7606019980665759,3.2347946189472423,0.23001900872197564
769,2026.9,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2862.441827245378,1760.6056287155666,993.209675741876,0.029959980515552,0.06415191418886954,0.019221171050314755,160.85138713410498,87.95147000034338,0.024461429590972247,109.13337457603048,2.047116829935744,4.412858018840224,2.1426427772812757,87.29250561112077,21.17260244131601,0.7655884437939837,3.2545390764477915,0.23179896786754295
770,2027.0,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2853.5287725777557,1762.6107714423265,997.7325127948839,0.029866691302952355,0.06422502383488049,0.019286918632178376,161.50547505242477,88.49083069820732,0.024604071886194148,109.83272864759596,2.052944014950258,4.431442774978411,2.1559092307219196,87.6196375874839,21.273250123676924,0.770598540234988,3.2743640308974133,0.23358985345623917
771,2027.1,12444.684269956833,9043.48665436993,1374.2262949259443,1573.6095493687699,5242.259696664756,853.3911134105314,4775.423910512857,2844.643471327775,1764.5818034169336,1002.2578510290989,0.029773692573758826,0.06429689024909631,0.01935790949043303,162.15882848846596,89.03241401384574,0.024741401255233574,110.53524992331484,2.0587165057054935,4.450018214060182,2.1692314246138733,87.94575094220694,21.374011466266857,0.7756323255711572,3.294269393196603,0.23539171062738934
